idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i,demo_white,demo_age_median
A27543PSHZQKUV,0,0,2,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,"The experiment looks more confusing than it actually is. I appreciate that you take the time to walk through examples. It would have been confusing if you had not done so. As it stand, I think it's well explained.",1,33,California,White,Some college,0,0,0,1,"Lacking the ability to pay down my debt, I merely put as many points as possible into the account with the highest interest. This was an attempt to maximize the amount of profit that the points could bring me.",Not at all important,Slightly important,Extremely important,I think the strategy I used was fairly effective honestly. I would do the exact same thing if presented with the same exact circumstances. I might have spent less points on account two in the first round though.,2,0.9,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,0
A27543PSHZQKUV,1,0,2,712,500,800,NA,NA,800,0,NA,NA,2800,100,600,4300,900,1500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,2,"The experiment looks more confusing than it actually is. I appreciate that you take the time to walk through examples. It would have been confusing if you had not done so. As it stand, I think it's well explained.",1,33,California,White,Some college,0,0,0,1,"Lacking the ability to pay down my debt, I merely put as many points as possible into the account with the highest interest. This was an attempt to maximize the amount of profit that the points could bring me.",Not at all important,Slightly important,Extremely important,I think the strategy I used was fairly effective honestly. I would do the exact same thing if presented with the same exact circumstances. I might have spent less points on account two in the first round though.,NA,0.9,1,1,1,1,NA,NA,NA,NA,NA,NA,2800,100,600,4300,900,1500,0,0,45,1,0
A27543PSHZQKUV,2,0,2,574,630,630,NA,NA,630,0,NA,NA,3430,100,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"The experiment looks more confusing than it actually is. I appreciate that you take the time to walk through examples. It would have been confusing if you had not done so. As it stand, I think it's well explained.",1,33,California,White,Some college,0,0,0,1,"Lacking the ability to pay down my debt, I merely put as many points as possible into the account with the highest interest. This was an attempt to maximize the amount of profit that the points could bring me.",Not at all important,Slightly important,Extremely important,I think the strategy I used was fairly effective honestly. I would do the exact same thing if presented with the same exact circumstances. I might have spent less points on account two in the first round though.,NA,0.9,1,1,1,1,NA,NA,NA,NA,NA,NA,3430,100,600,4300,900,1500,0,0,45,1,0
A27543PSHZQKUV,3,0,2,395,756,846,NA,NA,846,0,NA,NA,4276,10,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"The experiment looks more confusing than it actually is. I appreciate that you take the time to walk through examples. It would have been confusing if you had not done so. As it stand, I think it's well explained.",1,33,California,White,Some college,0,0,0,1,"Lacking the ability to pay down my debt, I merely put as many points as possible into the account with the highest interest. This was an attempt to maximize the amount of profit that the points could bring me.",Not at all important,Slightly important,Extremely important,I think the strategy I used was fairly effective honestly. I would do the exact same thing if presented with the same exact circumstances. I might have spent less points on account two in the first round though.,NA,0.9,1,1,1,1,NA,NA,NA,NA,NA,NA,4276,10,600,4300,900,1500,0,0,45,1,0
A27543PSHZQKUV,4,0,2,903,916,916,NA,NA,916,0,NA,NA,5192,10,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"The experiment looks more confusing than it actually is. I appreciate that you take the time to walk through examples. It would have been confusing if you had not done so. As it stand, I think it's well explained.",1,33,California,White,Some college,0,0,0,1,"Lacking the ability to pay down my debt, I merely put as many points as possible into the account with the highest interest. This was an attempt to maximize the amount of profit that the points could bring me.",Not at all important,Slightly important,Extremely important,I think the strategy I used was fairly effective honestly. I would do the exact same thing if presented with the same exact circumstances. I might have spent less points on account two in the first round though.,NA,0.9,1,1,1,1,NA,NA,NA,NA,NA,NA,5192,10,600,4300,900,1500,0,0,45,1,0
A2871R3LEPWMMK,0,1,3,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,"Overall, it was explained very clearly once the pattern is learned as to how the calculations work. I look forward to figuring out more as the experiment continues onward.",1,34,North Carolina,White,Some college,0,0,1,2,"At first, I was tempted to pay down the debts. I started with the lowest debt of 600 points I believe it was at the time. It was going at a higher rate of interest so it needed to be dealt with immediately. After doing a lot of theoretical calculations, I recognized that if I tried to pay off the remaining debt - I would not earn much by the end of the experiment. Putting everything I could muster into the highest positive percentage of interest was my best hope.",Moderately important,Very important,Extremely important,"I believe I would have taken the same journey as beforehand. After paying off the higher interest rate debt, it freed me to place all my points into a positive balance. While I wish I could have avoided the secondary debt at a lower interest rate, there simply wasn't time to contend with it at least according to my calculations. So I would pay off my higher interest debt and place the rest into high interest positive savings just as I did.",2,0.75,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0
A2871R3LEPWMMK,1,1,3,3298,500,1200,0,0,1200,0,0,0,2800,100,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,3,3,"Overall, it was explained very clearly once the pattern is learned as to how the calculations work. I look forward to figuring out more as the experiment continues onward.",1,34,North Carolina,White,Some college,0,0,1,2,"At first, I was tempted to pay down the debts. I started with the lowest debt of 600 points I believe it was at the time. It was going at a higher rate of interest so it needed to be dealt with immediately. After doing a lot of theoretical calculations, I recognized that if I tried to pay off the remaining debt - I would not earn much by the end of the experiment. Putting everything I could muster into the highest positive percentage of interest was my best hope.",Moderately important,Very important,Extremely important,"I believe I would have taken the same journey as beforehand. After paying off the higher interest rate debt, it freed me to place all my points into a positive balance. While I wish I could have avoided the secondary debt at a lower interest rate, there simply wasn't time to contend with it at least according to my calculations. So I would pay off my higher interest debt and place the rest into high interest positive savings just as I did.",NA,0.75,1,1,1,0,2800,100,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0
A2871R3LEPWMMK,2,1,3,10944,630,3530,0,0,2930,0,600,0,2930,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Overall, it was explained very clearly once the pattern is learned as to how the calculations work. I look forward to figuring out more as the experiment continues onward.",1,34,North Carolina,White,Some college,0,0,1,2,"At first, I was tempted to pay down the debts. I started with the lowest debt of 600 points I believe it was at the time. It was going at a higher rate of interest so it needed to be dealt with immediately. After doing a lot of theoretical calculations, I recognized that if I tried to pay off the remaining debt - I would not earn much by the end of the experiment. Putting everything I could muster into the highest positive percentage of interest was my best hope.",Moderately important,Very important,Extremely important,"I believe I would have taken the same journey as beforehand. After paying off the higher interest rate debt, it freed me to place all my points into a positive balance. While I wish I could have avoided the secondary debt at a lower interest rate, there simply wasn't time to contend with it at least according to my calculations. So I would pay off my higher interest debt and place the rest into high interest positive savings just as I did.",NA,0.75,1,0.83002836,0,0,2930,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0
A2871R3LEPWMMK,3,1,3,853,736,736,0,0,736,0,0,0,3666,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,"Overall, it was explained very clearly once the pattern is learned as to how the calculations work. I look forward to figuring out more as the experiment continues onward.",1,34,North Carolina,White,Some college,0,0,1,2,"At first, I was tempted to pay down the debts. I started with the lowest debt of 600 points I believe it was at the time. It was going at a higher rate of interest so it needed to be dealt with immediately. After doing a lot of theoretical calculations, I recognized that if I tried to pay off the remaining debt - I would not earn much by the end of the experiment. Putting everything I could muster into the highest positive percentage of interest was my best hope.",Moderately important,Very important,Extremely important,"I believe I would have taken the same journey as beforehand. After paying off the higher interest rate debt, it freed me to place all my points into a positive balance. While I wish I could have avoided the secondary debt at a lower interest rate, there simply wasn't time to contend with it at least according to my calculations. So I would pay off my higher interest debt and place the rest into high interest positive savings just as I did.",NA,0.75,1,1,1,0,3666,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0
A2871R3LEPWMMK,4,1,3,1584,883,883,0,0,883,0,0,0,4549,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Overall, it was explained very clearly once the pattern is learned as to how the calculations work. I look forward to figuring out more as the experiment continues onward.",1,34,North Carolina,White,Some college,0,0,1,2,"At first, I was tempted to pay down the debts. I started with the lowest debt of 600 points I believe it was at the time. It was going at a higher rate of interest so it needed to be dealt with immediately. After doing a lot of theoretical calculations, I recognized that if I tried to pay off the remaining debt - I would not earn much by the end of the experiment. Putting everything I could muster into the highest positive percentage of interest was my best hope.",Moderately important,Very important,Extremely important,"I believe I would have taken the same journey as beforehand. After paying off the higher interest rate debt, it freed me to place all my points into a positive balance. While I wish I could have avoided the secondary debt at a lower interest rate, there simply wasn't time to contend with it at least according to my calculations. So I would pay off my higher interest debt and place the rest into high interest positive savings just as I did.",NA,0.75,1,1,1,0,4549,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,46,1,0
A28IXG60KOFF4U,0,0,2,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,No,0,25,Illinois,Black,College graduate with Bachelor's Degree (4 year),1,1,1,1,"Since I couldn't reduce my debts, I just decided to move all of the money to the account with the highest interest to each day I would gain the most money possible.",Not at all important,Slightly important,Extremely important,"I would do the same thing. Since I couldn't do anything with my debts, what I did got me the most money possible.",2,0.3,0.95,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,0
A28IXG60KOFF4U,1,0,2,791,500,900,NA,NA,900,0,NA,NA,2900,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,No,0,25,Illinois,Black,College graduate with Bachelor's Degree (4 year),1,1,1,1,"Since I couldn't reduce my debts, I just decided to move all of the money to the account with the highest interest to each day I would gain the most money possible.",Not at all important,Slightly important,Extremely important,"I would do the same thing. Since I couldn't do anything with my debts, what I did got me the most money possible.",NA,0.3,0.95,1,1,1,NA,NA,NA,NA,NA,NA,2900,0,600,4300,900,1500,0,0,47,0,0
A28IXG60KOFF4U,2,0,2,888,640,640,NA,NA,640,0,NA,NA,3540,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No,0,25,Illinois,Black,College graduate with Bachelor's Degree (4 year),1,1,1,1,"Since I couldn't reduce my debts, I just decided to move all of the money to the account with the highest interest to each day I would gain the most money possible.",Not at all important,Slightly important,Extremely important,"I would do the same thing. Since I couldn't do anything with my debts, what I did got me the most money possible.",NA,0.3,0.95,1,1,1,NA,NA,NA,NA,NA,NA,3540,0,600,4300,900,1500,0,0,47,0,0
A28IXG60KOFF4U,3,0,2,392,768,768,NA,NA,768,0,NA,NA,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No,0,25,Illinois,Black,College graduate with Bachelor's Degree (4 year),1,1,1,1,"Since I couldn't reduce my debts, I just decided to move all of the money to the account with the highest interest to each day I would gain the most money possible.",Not at all important,Slightly important,Extremely important,"I would do the same thing. Since I couldn't do anything with my debts, what I did got me the most money possible.",NA,0.3,0.95,1,1,1,NA,NA,NA,NA,NA,NA,4308,0,600,4300,900,1500,0,0,47,0,0
A28IXG60KOFF4U,4,0,2,542,922,922,NA,NA,922,0,NA,NA,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No,0,25,Illinois,Black,College graduate with Bachelor's Degree (4 year),1,1,1,1,"Since I couldn't reduce my debts, I just decided to move all of the money to the account with the highest interest to each day I would gain the most money possible.",Not at all important,Slightly important,Extremely important,"I would do the same thing. Since I couldn't do anything with my debts, what I did got me the most money possible.",NA,0.3,0.95,1,1,1,NA,NA,NA,NA,NA,NA,5230,0,600,4300,900,1500,0,0,47,0,0
A28KJF1FSM7P27,0,1,5,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,23,24,no,0,25,Illinois,White,Master's Degree (MS),1,1,1,3,i read all the constraints after that i make a own decision,Very important,Extremely important,Very important,"the only thing i keep in mind, to get a maximum bonus.",2,0.059999999,0.050000001,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0
A28KJF1FSM7P27,1,1,5,769,500,2841,0,0,1000,500,1000,341,1009,550,400,-3959,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,23,24,no,0,25,Illinois,White,Master's Degree (MS),1,1,1,3,i read all the constraints after that i make a own decision,Very important,Extremely important,Very important,"the only thing i keep in mind, to get a maximum bonus.",NA,0.059999999,0.050000001,0.35198873,0,0,1009,550,300,6400,400,-3959,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0
A28KJF1FSM7P27,2,1,5,798,484,1975,0,0,500,500,500,475,507,561,900,-3484,300,6400,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,7,0,7,23,24,no,0,25,Illinois,White,Master's Degree (MS),1,1,1,3,i read all the constraints after that i make a own decision,Very important,Extremely important,Very important,"the only thing i keep in mind, to get a maximum bonus.",NA,0.059999999,0.050000001,0.25316456,0,0,507,561,300,6400,900,-3484,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0
A28KJF1FSM7P27,3,1,5,1335,483,633,0,0,250,250,100,33,657,761,1000,-3451,300,6400,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,8,0,8,23,24,no,0,25,Illinois,White,Master's Degree (MS),1,1,1,3,i read all the constraints after that i make a own decision,Very important,Extremely important,Very important,"the only thing i keep in mind, to get a maximum bonus.",NA,0.059999999,0.050000001,0.3949447,0,0,657,761,300,6400,1000,-3451,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0
A28KJF1FSM7P27,4,1,5,605,550,1798,0,0,500,500,500,298,598,572,1500,-3153,300,6400,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,6,0,6,23,24,no,0,25,Illinois,White,Master's Degree (MS),1,1,1,3,i read all the constraints after that i make a own decision,Very important,Extremely important,Very important,"the only thing i keep in mind, to get a maximum bonus.",NA,0.059999999,0.050000001,0.27808675,0,0,598,572,300,6400,1500,-3153,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0
A2ALJ2ONYV3WOB,0,0,4,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,34,35,nothing,1,31,Arizona,Black,Master's Degree (MS),1,1,1,5,very useful,Extremely important,Extremely important,Extremely important,good,1,0.01,0.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,0
A2ALJ2ONYV3WOB,1,0,4,1336,500,1700,NA,NA,700,300,NA,NA,1700,500,1100,4500,900,1500,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,11,0,11,34,35,nothing,1,31,Arizona,Black,Master's Degree (MS),1,1,1,5,very useful,Extremely important,Extremely important,Extremely important,good,NA,0.01,0.01,0.41176471,0,0,NA,NA,NA,NA,NA,NA,1700,500,1100,4500,900,1500,500,200,49,0,0
A2ALJ2ONYV3WOB,2,0,4,770,535,1635,NA,NA,1000,300,NA,NA,1850,550,1300,4635,900,1500,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,8,0,8,34,35,nothing,1,31,Arizona,Black,Master's Degree (MS),1,1,1,5,very useful,Extremely important,Extremely important,Extremely important,good,NA,0.01,0.01,0.61162078,0,0,NA,NA,NA,NA,NA,NA,1850,550,1300,4635,900,1500,200,135,49,0,0
A2ALJ2ONYV3WOB,3,0,4,925,607,1757,NA,NA,1000,200,NA,NA,1925,525,1800,4692,900,1500,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,8,0,8,34,35,nothing,1,31,Arizona,Black,Master's Degree (MS),1,1,1,5,very useful,Extremely important,Extremely important,Extremely important,good,NA,0.01,0.01,0.56915194,0,0,NA,NA,NA,NA,NA,NA,1925,525,1800,4692,900,1500,500,57,49,0,0
A2ALJ2ONYV3WOB,4,0,4,1182,697,1981,NA,NA,1000,500,NA,NA,1913,753,2200,4773,900,1500,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,7,0,7,34,35,nothing,1,31,Arizona,Black,Master's Degree (MS),1,1,1,5,very useful,Extremely important,Extremely important,Extremely important,good,NA,0.01,0.01,0.50479555,0,0,NA,NA,NA,NA,NA,NA,1913,753,2200,4773,900,1500,400,81,49,0,0
